OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1999-025CLW","FENGYUN 1C DEB","31919","PRC","100.03","99.11","840","680","SMALL","0","1999-05-10",""
"1999-025CLU","FENGYUN 1C DEB","31917","PRC","100.72","98.46","945","641","SMALL","0","1999-05-10",""
"1999-025CLT","FENGYUN 1C DEB","31916","PRC","101.51","99.32","958","702","SMALL","0","1999-05-10",""
"1999-025CLS","FENGYUN 1C DEB","31915","PRC","102.17","98.84","942","781","SMALL","0","1999-05-10",""
"1999-025CLR","FENGYUN 1C DEB","31914","PRC","99.22","99.06","859","584","SMALL","0","1999-05-10",""
"1999-025CLQ","FENGYUN 1C DEB","31913","PRC","105.06","99.34","1174","820","SMALL","0","1999-05-10",""
"1999-025CLP","FENGYUN 1C DEB","31912","PRC","109.00","98.83","1597","764","SMALL","0","1999-05-10",""
"1999-025CLN","FENGYUN 1C DEB","31911","PRC","108.90","98.73","1587","765","SMALL","0","1999-05-10",""
"1999-025CLM","FENGYUN 1C DEB","31910","PRC","100.67","97.70","992","589","SMALL","0","1999-05-10",""
"1999-025CLH","FENGYUN 1C DEB","31906","PRC","102.29","98.59","913","821","SMALL","0","1999-05-10",""
"1999-025CLG","FENGYUN 1C DEB","31905","PRC","101.14","99.17","972","654","SMALL","0","1999-05-10",""
"1999-025CLF","FENGYUN 1C DEB","31904","PRC","103.47","98.92","1056","789","SMALL","0","1999-05-10",""
"1999-025CLE","FENGYUN 1C DEB","31903","PRC","99.52","99.22","849","623","SMALL","0","1999-05-10",""
"1999-025CLD","FENGYUN 1C DEB","31902","PRC","101.40","98.54","960","690","SMALL","0","1999-05-10",""
"1999-025CLC","FENGYUN 1C DEB","31901","PRC","103.38","98.68","1015","822","SMALL","0","1999-05-10",""
"1999-025CLA","FENGYUN 1C DEB","31899","PRC","104.79","102.09","1137","832","SMALL","0","1999-05-10",""
"1999-025CKZ","FENGYUN 1C DEB","31898","PRC","99.67","98.60","888","597","SMALL","0","1999-05-10",""
"1999-025CKY","FENGYUN 1C DEB","31897","PRC","101.42","98.83","890","762","SMALL","0","1999-05-10",""
"1999-025CKW","FENGYUN 1C DEB","31895","PRC","105.43","99.15","1193","836","SMALL","0","1999-05-10",""
"1999-025CKU","FENGYUN 1C DEB","31893","PRC","98.89","99.04","844","568","SMALL","0","1999-05-10",""
"1999-025CKT","FENGYUN 1C DEB","31892","PRC","100.62","99.29","950","625","SMALL","0","1999-05-10",""
"1999-025CKS","FENGYUN 1C DEB","31891","PRC","105.58","99.62","1191","852","SMALL","0","1999-05-10",""
"1999-025CKR","FENGYUN 1C DEB","31890","PRC","102.19","98.92","916","809","SMALL","0","1999-05-10",""
"1999-025CKP","FENGYUN 1C DEB","31888","PRC","101.69","99.23","859","818","SMALL","0","1999-05-10",""
"1999-025CKN","FENGYUN 1C DEB","31887","PRC","100.41","99.54","802","754","SMALL","0","1999-05-10",""
"1999-025CKM","FENGYUN 1C DEB","31886","PRC","101.59","99.19","876","792","SMALL","0","1999-05-10",""
"1999-025CKJ","FENGYUN 1C DEB","31883","PRC","99.04","99.07","822","603","SMALL","0","1999-05-10",""
"1999-025CKH","FENGYUN 1C DEB","31882","PRC","102.30","98.89","897","839","SMALL","0","1999-05-10",""
"1999-025CKG","FENGYUN 1C DEB","31881","PRC","95.87","99.06","593","529","SMALL","0","1999-05-10",""
"1999-025CKF","FENGYUN 1C DEB","31880","PRC","103.96","100.02","1044","847","SMALL","0","1999-05-10",""
"1999-025CKE","FENGYUN 1C DEB","31879","PRC","100.25","99.69","934","607","SMALL","0","1999-05-10",""
"1999-025CKD","FENGYUN 1C DEB","31878","PRC","98.82","99.44","801","604","SMALL","0","1999-05-10",""
"1999-025CKC","FENGYUN 1C DEB","31877","PRC","98.02","99.03","793","535","SMALL","0","1999-05-10",""
"1999-057QB","CBERS 1 DEB","31876","CHBZ","98.46","98.38","694","676","SMALL","0","1999-10-14",""
"1999-057QA","CBERS 1 DEB","31875","CHBZ","98.91","98.30","712","701","SMALL","0","1999-10-14",""
"1999-057PZ","CBERS 1 DEB","31874","CHBZ","99.84","98.21","759","742","SMALL","0","1999-10-14",""
"1999-057PY","CBERS 1 DEB","31873","CHBZ","98.74","98.42","703","694","SMALL","0","1999-10-14",""
"1999-057PX","CBERS 1 DEB","31872","CHBZ","97.23","98.27","630","622","SMALL","0","1999-10-14",""
"1999-057PW","CBERS 1 DEB","31871","CHBZ","96.15","98.22","579","570","SMALL","0","1999-10-14",""
"1999-057PV","CBERS 1 DEB","31870","CHBZ","95.87","98.20","567","554","SMALL","0","1999-10-14",""
"1999-057PT","CBERS 1 DEB","31868","CHBZ","100.28","98.23","782","761","SMALL","0","1999-10-14",""
"2007-032C","BREEZE-M R/B","31864","CIS","715.71","21.71","35417","4835","LARGE","0","2007-07-07",""
"2007-032B","BREEZE-M DEB (TANK)","31863","CIS","260.77","45.92","13864","420","LARGE","0","2007-07-07",""
"2007-032A","DIRECTV 10","31862","US","1436.09","0.01","35789","35784","LARGE","0","2007-07-07",""
"1999-025CKB","FENGYUN 1C DEB","31861","PRC","109.11","102.33","1584","787","SMALL","0","1999-05-10",""
"1999-025CJY","FENGYUN 1C DEB","31858","PRC","106.09","97.63","1318","773","SMALL","0","1999-05-10",""
"1999-025CJX","FENGYUN 1C DEB","31857","PRC","106.38","96.20","1304","814","SMALL","0","1999-05-10",""
"1999-025CJW","FENGYUN 1C DEB","31856","PRC","96.45","98.91","616","562","SMALL","0","1999-05-10",""
"1999-025CJV","FENGYUN 1C DEB","31855","PRC","96.38","96.69","730","441","SMALL","0","1999-05-10",""
"1999-025CJU","FENGYUN 1C DEB","31854","PRC","102.85","98.97","947","840","SMALL","0","1999-05-10",""
"1999-025CJT","FENGYUN 1C DEB","31853","PRC","102.76","99.01","920","858","SMALL","0","1999-05-10",""
"1999-025CJS","FENGYUN 1C DEB","31852","PRC","101.51","98.76","1154","506","SMALL","0","1999-05-10",""
"1999-025CJR","FENGYUN 1C DEB","31851","PRC","105.01","98.79","1160","830","SMALL","0","1999-05-10",""
"1999-025CJQ","FENGYUN 1C DEB","31850","PRC","99.59","98.46","948","530","SMALL","0","1999-05-10",""
"1999-025CJP","FENGYUN 1C DEB","31849","PRC","94.53","97.82","535","457","SMALL","0","1999-05-10",""
"1999-025CJN","FENGYUN 1C DEB","31848","PRC","97.97","96.74","760","564","SMALL","0","1999-05-10",""
"1999-025CJM","FENGYUN 1C DEB","31847","PRC","102.79","99.14","961","820","SMALL","0","1999-05-10",""
"1999-025CJJ","FENGYUN 1C DEB","31844","PRC","102.03","100.30","938","771","SMALL","0","1999-05-10",""
"1999-025CJH","FENGYUN 1C DEB","31843","PRC","109.65","99.24","1756","664","SMALL","0","1999-05-10",""
"1999-025CJG","FENGYUN 1C DEB","31842","PRC","95.08","98.14","647","398","SMALL","0","1999-05-10",""
"1999-025CJF","FENGYUN 1C DEB","31841","PRC","103.70","98.48","1193","673","SMALL","0","1999-05-10",""
"1999-025CJE","FENGYUN 1C DEB","31840","PRC","103.37","99.10","989","847","SMALL","0","1999-05-10",""
"1999-025CJD","FENGYUN 1C DEB","31839","PRC","103.09","98.30","1188","622","SMALL","0","1999-05-10",""
"1999-025CJC","FENGYUN 1C DEB","31838","PRC","101.79","98.94","874","813","SMALL","0","1999-05-10",""
"1999-025CJB","FENGYUN 1C DEB","31837","PRC","98.93","98.36","810","605","SMALL","0","1999-05-10",""
"1999-025CJA","FENGYUN 1C DEB","31836","PRC","103.23","98.64","1009","814","SMALL","0","1999-05-10",""
"1999-025CHZ","FENGYUN 1C DEB","31835","PRC","103.26","98.33","1045","781","SMALL","0","1999-05-10",""
"1999-025CHY","FENGYUN 1C DEB","31834","PRC","102.86","98.31","1020","767","SMALL","0","1999-05-10",""
"1999-025CHX","FENGYUN 1C DEB","31833","PRC","106.91","98.23","1333","834","SMALL","0","1999-05-10",""
"1999-025CHW","FENGYUN 1C DEB","31832","PRC","103.45","97.80","1034","810","SMALL","0","1999-05-10",""
"1999-025CHV","FENGYUN 1C DEB","31831","PRC","103.14","97.88","1012","802","SMALL","0","1999-05-10",""
"1999-025CHU","FENGYUN 1C DEB","31830","PRC","104.80","99.06","1136","834","SMALL","0","1999-05-10",""
"1999-025CHT","FENGYUN 1C DEB","31829","PRC","103.87","99.01","1068","815","SMALL","0","1999-05-10",""
"1999-025CHS","FENGYUN 1C DEB","31828","PRC","100.29","99.29","898","647","SMALL","0","1999-05-10",""
"1999-025CHR","FENGYUN 1C DEB","31827","PRC","103.57","97.67","1025","830","SMALL","0","1999-05-10",""
"1999-025CHQ","FENGYUN 1C DEB","31826","PRC","101.77","98.69","938","748","SMALL","0","1999-05-10",""
"1999-025CHP","FENGYUN 1C DEB","31825","PRC","101.70","98.71","967","711","SMALL","0","1999-05-10",""
"1999-025CHM","FENGYUN 1C DEB","31823","PRC","100.17","99.54","807","726","SMALL","0","1999-05-10",""
"1999-025CHK","FENGYUN 1C DEB","31821","PRC","104.18","98.19","1257","655","SMALL","0","1999-05-10",""
"1999-025CHJ","FENGYUN 1C DEB","31820","PRC","99.08","98.94","900","529","SMALL","0","1999-05-10",""
"1999-025CHH","FENGYUN 1C DEB","31819","PRC","100.99","98.53","873","738","SMALL","0","1999-05-10",""
"1999-025CHF","FENGYUN 1C DEB","31817","PRC","99.90","98.94","819","689","SMALL","0","1999-05-10",""
"1999-025CHE","FENGYUN 1C DEB","31816","PRC","103.77","98.81","1032","841","SMALL","0","1999-05-10",""
"1999-025CHD","FENGYUN 1C DEB","31815","PRC","102.14","98.75","902","818","SMALL","0","1999-05-10",""
"1999-025CHC","FENGYUN 1C DEB","31814","PRC","105.56","99.82","1194","847","SMALL","0","1999-05-10",""
"1999-025CHB","FENGYUN 1C DEB","31813","PRC","99.91","99.47","865","643","SMALL","0","1999-05-10",""
"1999-025CHA","FENGYUN 1C DEB","31812","PRC","102.82","98.98","942","842","SMALL","0","1999-05-10",""
"1999-025CGY","FENGYUN 1C DEB","31810","PRC","100.41","98.50","955","601","SMALL","0","1999-05-10",""
"1999-025CGX","FENGYUN 1C DEB","31809","PRC","98.63","98.85","711","675","SMALL","0","1999-05-10",""
"1999-025CGW","FENGYUN 1C DEB","31808","PRC","102.34","99.23","931","808","SMALL","0","1999-05-10",""
"1999-025CGV","FENGYUN 1C DEB","31807","PRC","100.00","99.07","848","668","SMALL","0","1999-05-10",""
"1999-025CGU","FENGYUN 1C DEB","31806","PRC","105.59","97.74","1292","751","SMALL","0","1999-05-10",""
"1999-025CGT","FENGYUN 1C DEB","31805","PRC","104.71","98.37","1388","573","SMALL","0","1999-05-10",""
"1999-025CGS","FENGYUN 1C DEB","31804","PRC","102.88","98.33","1012","778","SMALL","0","1999-05-10",""
"1999-025CGQ","FENGYUN 1C DEB","31802","PRC","97.14","98.27","747","497","SMALL","0","1999-05-10",""
"2007-031A","CHINASAT 6B","31800","PRC","1436.08","0.01","35806","35766","LARGE","0","2007-07-05",""
"2007-029F","SL-16 DEB","31799","CIS","105.43","70.94","1184","845","SMALL","0","2007-06-29",""
"2007-030A","SAR LUPE 2","31797","GER","","","","","","0","2007-07-02","NO ELEMENTS AVAILABLE"
"2007-029E","SL-16 DEB","31796","CIS","105.25","71.04","1166","846","SMALL","0","2007-06-29",""
"2007-029D","SL-16 DEB","31795","CIS","105.27","70.95","1174","840","SMALL","0","2007-06-29",""
"2007-029C","SL-16 DEB","31794","CIS","105.03","71.04","1148","844","SMALL","0","2007-06-29",""
"2007-029B","SL-16 R/B","31793","CIS","101.81","70.98","846","843","LARGE","0","2007-06-29",""
"2007-029A","COSMOS 2428","31792","CIS","101.95","70.93","856","846","LARGE","0","2007-06-29",""
"2007-028C","SL-24 DEB","31791","CIS","108.67","64.52","1814","516","LARGE","0","2007-06-28",""
"2007-028A","GENESIS 2","31789","US","94.92","64.50","550","480","LARGE","0","2007-06-28",""
